Skew,Kurtosis,b,c,d,_RHS_
1.6,4.5,0.832873,0.223327,0.037187,3.42E-20
1.6,4.6,0.825944,0.219906,0.039817,1.26E-21
1.6,4.7,0.819225,0.216712,0.04233,1.94E-22
1.6,4.8,0.812703,0.213722,0.044736,2.95E-25
1.6,4.9,0.806363,0.210911,0.047045,1.80E-23
1.6,5,0.800194,0.208262,0.049266,9.57E-25
1.6,5.1,0.794184,0.205759,0.051407,4.72E-26
1.6,5.2,0.788325,0.203388,0.053472,1.02E-14
1.6,5.3,0.782606,0.201137,0.055469,1.40E-15
1.6,5.4,0.777019,0.198995,0.057403,3.03E-19
1.6,5.5,0.771557,0.196953,0.059277,1.08E-19
1.6,5.6,0.766213,0.195002,0.061096,2.64E-20
1.6,5.7,0.760981,0.193137,0.062864,4.90E-21
1.6,5.8,0.755853,0.191349,0.064583,1.83E-23
1.6,5.9,0.750826,0.189634,0.066257,1.94E-24
1.6,6,0.745894,0.187987,0.067889,1.98E-25
1.6,6.1,0.741053,0.186402,0.069481,1.93E-26
1.6,6.2,0.736297,0.184875,0.071035,1.82E-27
1.6,6.3,0.731624,0.183404,0.072554,3.57E-15
1.6,6.4,0.727029,0.181983,0.074038,8.47E-16
1.6,6.5,0.72251,0.18061,0.075491,2.46E-16
1.6,6.6,0.718062,0.179283,0.076913,6.91E-17
1.6,6.7,0.713683,0.177998,0.078306,1.87E-17
1.6,6.8,0.709371,0.176753,0.079671,4.86E-18
1.6,6.9,0.705121,0.175546,0.08101,2.94E-19
1.6,7,0.700933,0.174375,0.082324,8.47E-20
1.6,7.1,0.696803,0.173239,0.083614,4.81E-20
1.6,7.2,0.69273,0.172134,0.08488,1.17E-20
1.6,7.3,0.688711,0.17106,0.086125,2.57E-21
1.6,7.4,0.684744,0.170015,0.087349,3.15E-15
1.6,7.5,0.680828,0.168997,0.088552,1.20E-15
1.6,7.6,0.676961,0.168006,0.089736,4.48E-16
1.6,7.7,0.673141,0.167041,0.0909,1.62E-16
1.6,7.8,0.669367,0.166099,0.092047,5.72E-17
1.6,7.9,0.665636,0.16518,0.093177,1.09E-16
1.6,8,-1.17355,0.454028,0.185161,3.34E-21
1.6,8.1,-1.17788,0.452279,0.186635,4.16E-22
1.6,8.2,0.654697,0.162552,0.096466,3.57E-23
1.6,8.3,0.65113,0.161716,0.097532,4.47E-23
1.6,8.4,0.647601,0.160899,0.098583,5.63E-23
1.6,8.5,0.644109,0.160099,0.09962,7.13E-23
1.6,8.6,1.199403,0.44322,-0.19392,7.03E-21
1.6,8.7,1.20368,0.44135,-0.19536,3.43E-18
1.6,8.8,1.207946,0.439461,-0.1968,5.36E-27
1.6,8.9,1.212198,0.437556,-0.19823,2.41E-17
1.6,9,1.216437,0.435634,-0.19965,7.27E-16
1.6,9.1,-1.22066,0.433696,0.201074,9.59E-17
1.6,9.2,-1.22487,0.431744,0.202489,4.70E-27
1.6,9.3,-1.22906,0.429776,0.203898,1.70E-16
1.6,9.4,-1.23323,0.427795,0.205301,4.82E-14
1.6,9.5,-1.23738,0.425801,0.206699,2.12E-19
1.6,9.6,-1.24151,0.423794,0.208091,8.19E-17
1.6,9.7,0.604721,0.151676,0.111107,2.00E-27
1.6,9.8,0.601625,0.151057,0.111994,3.16E-28
1.6,9.9,0.598554,0.150449,0.112872,2.86E-15
1.6,10,0.595507,0.149851,0.113741,1.06E-15
1.6,10.1,0.592485,0.149263,0.114602,3.78E-16
1.6,10.2,0.589487,0.148686,0.115453,1.30E-16
1.6,10.3,0.586512,0.148118,0.116296,3.18E-15
1.6,10.4,0.58356,0.147559,0.117131,5.87E-24
1.6,10.5,0.580629,0.147009,0.117957,1.34E-19
1.6,10.6,0.577721,0.146468,0.118776,3.83E-19
1.6,10.7,0.574833,0.145936,0.119587,8.92E-15
1.6,10.8,0.571967,0.145411,0.120391,4.52E-27
1.6,10.9,0.569121,0.144895,0.121187,1.92E-23
1.6,11,0.566294,0.144387,0.121976,2.79E-23
1.6,11.1,0.563488,0.143886,0.122758,5.42E-21
1.6,11.2,-1.30385,0.390681,0.229435,1.40E-16
1.6,11.3,-1.30745,0.388592,0.230702,9.04E-21
1.6,11.4,0.555181,0.142428,0.125062,9.66E-17
1.6,11.5,0.552449,0.141956,0.125818,2.83E-16
1.6,11.6,0.549734,0.141491,0.126566,1.01E-28
1.6,11.7,0.547037,0.141032,0.127309,2.35E-28
1.6,11.8,0.544356,0.140579,0.128046,4.97E-28
1.6,11.9,0.541693,0.140133,0.128776,1.04E-27
1.6,12,0.539046,0.139693,0.129501,2.30E-27
1.6,12.1,0.536415,0.139258,0.13022,5.46E-25
1.6,12.2,0.5338,0.13883,0.130934,1.13E-24
1.6,12.3,0.531201,0.138407,0.131642,2.02E-22
1.6,12.4,0.528616,0.137989,0.132344,6.65E-22
1.6,12.5,0.526047,0.137577,0.133042,2.09E-21
1.6,12.6,0.523493,0.137171,0.133734,6.28E-21
1.6,12.7,0.520953,0.136769,0.134421,9.11E-19
1.6,12.8,0.518427,0.136372,0.135103,4.86E-20
1.6,12.9,0.515916,0.13598,0.13578,5.47E-22
1.6,13,0.513418,0.135594,0.136452,8.26E-23
1.6,13.1,0.510934,0.135211,0.13712,5.15E-20
1.6,13.2,0.508463,0.134834,0.137783,5.55E-24
1.6,13.3,-1.37036,0.348383,0.253901,2.82E-24
1.6,13.4,-1.37302,0.3465,0.254946,4.06E-22
1.6,13.5,-1.37564,0.344631,0.255981,1.05E-20
1.6,13.6,-1.37822,0.342779,0.257004,9.73E-24
1.6,13.7,-1.38075,0.340942,0.258016,1.63E-24
1.6,13.8,0.493907,0.132659,0.141666,9.59E-26
1.6,13.9,0.491523,0.132311,0.142299,2.07E-23
1.6,14,0.489152,0.131967,0.142927,5.87E-22
1.6,14.1,0.486793,0.131626,0.143551,8.69E-16
1.6,14.2,0.484444,0.13129,0.144172,1.49E-15
1.6,14.3,0.482107,0.130957,0.144788,2.51E-15
1.6,14.4,0.479781,0.130628,0.145401,7.52E-17
1.6,14.5,0.477466,0.130302,0.146009,8.78E-17
1.6,14.6,0.475162,0.129979,0.146615,1.03E-16
1.6,14.7,0.472869,0.129661,0.147216,1.23E-16
1.6,14.8,0.470586,0.129345,0.147814,1.51E-16
1.6,14.9,0.468313,0.129033,0.148408,2.41E-27
1.6,15,0.46605,0.128724,0.148999,5.77E-24
1.6,15.1,0.463798,0.128418,0.149587,1.05E-25
1.6,15.2,0.461555,0.128115,0.150171,8.34E-17
1.6,15.3,0.459322,0.127815,0.150751,3.16E-17
1.6,15.4,0.457099,0.127518,0.151329,1.08E-17
1.6,15.5,-1.4191,0.310754,0.274406,1.02E-21
1.6,15.6,-1.42086,0.309238,0.275221,1.80E-21
1.6,15.7,-1.4226,0.307738,0.276026,5.55E-21
1.6,15.8,-1.4243,0.306255,0.276823,3.37E-22
1.6,15.9,-1.42596,0.304787,0.277611,7.63E-24
1.6,16,0.443955,0.125798,0.154726,6.83E-30
1.6,16.1,0.441796,0.12552,0.155282,1.08E-22
1.6,16.2,0.439645,0.125246,0.155835,4.62E-22
1.6,16.3,0.437503,0.124974,0.156384,1.60E-21
1.6,16.4,0.43537,0.124704,0.156931,5.98E-20
1.6,16.5,0.433245,0.124437,0.157475,8.42E-20
1.6,16.6,0.431128,0.124172,0.158017,3.00E-16
1.6,16.7,0.429019,0.12391,0.158555,3.99E-16
1.6,16.8,0.426918,0.12365,0.159091,5.29E-16
1.6,16.9,0.424826,0.123393,0.159624,1.98E-22
1.6,17,0.422741,0.123138,0.160154,4.15E-22
1.6,17.1,0.420663,0.122885,0.160682,8.48E-22
1.6,17.2,0.418594,0.122634,0.161208,1.69E-21
1.6,17.3,0.416532,0.122385,0.16173,3.30E-21
1.6,17.4,0.414478,0.122139,0.16225,6.29E-21
1.6,17.5,0.412431,0.121895,0.162768,2.80E-17
1.6,17.6,0.410391,0.121653,0.163283,1.74E-18
1.6,17.7,0.408359,0.121412,0.163796,9.45E-15
1.6,17.8,0.406333,0.121174,0.164306,4.11E-18
1.6,17.9,0.404315,0.120938,0.164814,7.59E-20
1.6,18,0.402304,0.120704,0.16532,3.29E-23
1.6,18.1,-1.4554,0.276287,0.29291,1.73E-27
1.6,18.2,-1.45646,0.275147,0.293524,1.54E-24
1.6,18.3,-1.4575,0.274019,0.294132,1.64E-25
1.6,18.4,-1.45852,0.272903,0.294734,4.43E-27
1.6,18.5,-1.45952,0.271799,0.29533,6.23E-24
1.6,18.6,-1.46049,0.270707,0.295921,1.19E-24
1.6,18.7,-0.38841,0.119118,-0.1688,2.98E-14
1.6,18.8,-0.38646,0.118899,-0.16928,2.50E-21
1.6,18.9,-0.3845,0.118681,-0.16977,8.91E-24
1.6,19,-0.38256,0.118465,-0.17025,5.91E-21
1.6,19.1,-0.38062,0.118251,-0.17073,1.80E-16
1.6,19.2,0.378686,0.118038,0.171214,1.50E-26
1.6,19.3,0.376758,0.117827,0.171691,5.24E-26
1.6,19.4,0.374837,0.117618,0.172167,1.66E-25
1.6,19.5,0.372922,0.11741,0.17264,1.79E-17
1.6,19.6,0.371012,0.117204,0.173112,2.41E-17
1.6,19.7,0.369109,0.116999,0.173582,3.22E-17
1.6,19.8,0.367211,0.116796,0.174049,4.30E-17
1.6,19.9,0.365319,0.116595,0.174515,5.73E-17
1.6,20,0.363432,0.116395,0.174979,7.60E-17
1.7,3.2,0.96012,0.437025,-0.06054,0.000979
1.7,3.3,0.950643,0.439577,-0.05939,0.000189
1.7,3.4,0.944553,0.419977,-0.04978,1.09E-14
1.7,3.5,0.942365,0.383766,-0.03567,1.98E-15
1.7,3.6,0.936636,0.359407,-0.02593,3.09E-22
1.7,3.7,0.928978,0.33984,-0.0177,4.46E-18
1.7,3.8,0.920237,0.323597,-0.01049,5.59E-25
1.7,3.9,0.910993,0.309926,-0.00407,6.64E-15
1.7,4,0.901618,0.298292,0.00168,2.90E-18
1.7,4.1,0.892333,0.288282,0.006877,5.72E-22
1.7,4.2,0.883257,0.279574,0.011607,2.44E-14
1.7,4.3,0.874449,0.271918,0.015943,3.09E-16
1.7,4.4,0.865932,0.265123,0.019943,4.20E-24
1.7,4.5,0.857709,0.259037,0.023656,2.98E-15
1.7,4.6,0.849772,0.253542,0.027122,5.80E-17
1.7,4.7,0.842108,0.248547,0.030373,8.24E-20
1.7,4.8,0.834702,0.243977,0.033436,1.29E-20
1.7,4.9,0.827537,0.239773,0.036333,4.22E-22
1.7,5,0.820599,0.235885,0.039082,2.83E-13
1.7,5.1,0.813871,0.232273,0.0417,9.98E-18
1.7,5.2,0.807341,0.228905,0.044199,8.99E-19
1.7,5.3,0.800995,0.225752,0.046591,8.22E-17
1.7,5.4,0.794821,0.222791,0.048887,1.09E-16
1.7,5.5,0.788809,0.220001,0.051094,1.30E-17
1.7,5.6,0.782947,0.217366,0.05322,1.44E-18
1.7,5.7,0.777228,0.214871,0.055272,1.48E-19
1.7,5.8,0.771642,0.212502,0.057255,8.53E-15
1.7,5.9,0.766182,0.210249,0.059175,9.88E-16
1.7,6,0.760841,0.208101,0.061035,1.02E-16
1.7,6.1,1.024812,0.509132,-0.14095,3.73E-21
1.7,6.2,1.028971,0.508237,-0.14261,1.75E-15
1.7,6.3,1.033151,0.507295,-0.14426,5.71E-23
1.7,6.4,1.037351,0.506308,-0.1459,1.21E-26
1.7,6.5,1.041571,0.505279,-0.14752,1.68E-26
1.7,6.6,1.045807,0.50421,-0.14913,7.45E-21
1.7,6.7,0.726298,0.195408,0.072705,1.89E-16
1.7,6.8,0.721713,0.193862,0.074211,9.65E-22
1.7,6.9,0.717203,0.19237,0.075684,4.45E-24
1.7,7,0.712765,0.190928,0.077126,2.20E-27
1.7,7.1,0.708396,0.189533,0.078537,1.84E-15
1.7,7.2,0.704094,0.188184,0.079919,2.93E-25
1.7,7.3,0.699855,0.186876,0.081273,4.53E-25
1.7,7.4,0.695678,0.185608,0.082602,1.40E-23
1.7,7.5,0.691559,0.184379,0.083905,1.56E-23
1.7,7.6,0.687497,0.183184,0.085185,1.78E-23
1.7,7.7,0.683489,0.182024,0.086442,2.08E-23
1.7,7.8,-1.09759,0.488719,0.167607,1.51E-21
1.7,7.9,-1.10196,0.487238,0.169095,2.51E-15
1.7,8,-1.10633,0.485731,0.170575,6.22E-22
1.7,8.1,0.667966,0.177688,0.09126,3.29E-21
1.7,8.2,0.664204,0.176674,0.092416,2.65E-22
1.7,8.3,0.660485,0.175685,0.093554,1.68E-23
1.7,8.4,0.65681,0.17472,0.094674,7.73E-25
1.7,8.5,0.653176,0.173778,0.095779,2.25E-26
1.7,8.6,1.132592,0.476187,-0.17934,3.77E-16
1.7,8.7,1.136968,0.474517,-0.18078,9.74E-24
1.7,8.8,1.141342,0.472827,-0.18222,7.69E-24
1.7,8.9,1.145713,0.471115,-0.18365,1.06E-23
1.7,9,1.15008,0.469383,-0.18508,1.47E-22
1.7,9.1,1.154443,0.467632,-0.18651,4.21E-20
1.7,9.2,0.628796,0.167754,0.103088,1.41E-21
1.7,9.3,0.625452,0.166966,0.104077,2.46E-21
1.7,9.4,0.62214,0.166194,0.105055,4.29E-21
1.7,9.5,0.618859,0.165437,0.10602,7.26E-19
1.7,9.6,0.615608,0.164695,0.106974,1.26E-18
1.7,9.7,0.612386,0.163968,0.107917,2.16E-18
1.7,9.8,0.609193,0.163254,0.108849,3.23E-27
1.7,9.9,0.606028,0.162554,0.10977,3.82E-27
1.7,10,0.60289,0.161867,0.110681,4.54E-27
1.7,10.1,0.599778,0.161192,0.111581,5.39E-27
1.7,10.2,0.596693,0.16053,0.112472,6.47E-27
1.7,10.3,0.593633,0.159879,0.113353,8.27E-18
1.7,10.4,0.590598,0.15924,0.114226,1.22E-18
1.7,10.5,0.587586,0.158611,0.115089,1.09E-19
1.7,10.6,0.584599,0.157994,0.115943,4.80E-23
1.7,10.7,0.581634,0.157387,0.116788,2.30E-22
1.7,10.8,0.578692,0.156789,0.117625,1.39E-21
1.7,10.9,0.575773,0.156202,0.118454,2.03E-15
1.7,11,0.572874,0.155624,0.119275,3.50E-15
1.7,11.1,0.569997,0.155055,0.120088,8.82E-29
1.7,11.2,0.567141,0.154495,0.120894,2.67E-28
1.7,11.3,0.564305,0.153944,0.121692,6.52E-28
1.7,11.4,0.561489,0.153401,0.122483,1.68E-27
1.7,11.5,1.255328,0.421037,-0.21932,4.91E-25
1.7,11.6,1.259263,0.41897,-0.22062,1.68E-17
1.7,11.7,1.263167,0.416899,-0.22191,2.74E-21
1.7,11.8,1.267039,0.414824,-0.2232,7.52E-20
1.7,11.9,1.270879,0.412748,-0.22448,1.27E-22
1.7,12,1.274685,0.410669,-0.22576,7.33E-17
1.7,12.1,0.542299,0.149821,0.127827,6.25E-16
1.7,12.2,0.539629,0.149338,0.128565,8.26E-16
1.7,12.3,0.536975,0.148862,0.129297,3.04E-21
1.7,12.4,0.534337,0.148392,0.130023,5.66E-21
1.7,12.5,0.531715,0.147929,0.130743,1.03E-20
1.7,12.6,0.529109,0.147472,0.131457,1.83E-20
1.7,12.7,0.526519,0.147021,0.132166,2.86E-18
1.7,12.8,0.523943,0.146576,0.13287,5.04E-18
1.7,12.9,0.521383,0.146137,0.133568,6.14E-18
1.7,13,0.518838,0.145704,0.134261,5.54E-18
1.7,13.1,0.516306,0.145276,0.134949,1.02E-16
1.7,13.2,-1.31741,0.385862,0.240403,2.42E-23
1.7,13.3,-1.32071,0.383829,0.241565,2.34E-22
1.7,13.4,-1.32396,0.381804,0.242718,1.49E-15
1.7,13.5,0.506321,0.143616,0.137651,1.53E-15
1.7,13.6,0.503859,0.143214,0.138314,2.37E-15
1.7,13.7,0.501409,0.142816,0.138973,3.92E-29
1.7,13.8,0.498973,0.142424,0.139627,9.19E-29
1.7,13.9,0.496549,0.142036,0.140277,1.08E-14
1.7,14,0.494138,0.141652,0.140922,2.16E-23
1.7,14.1,0.491738,0.141273,0.141564,1.13E-22
1.7,14.2,0.489351,0.140898,0.1422,1.85E-15
1.7,14.3,0.486976,0.140527,0.142833,8.80E-17
1.7,14.4,0.484613,0.140161,0.143462,2.72E-20
1.7,14.5,0.482261,0.139799,0.144086,9.25E-23
1.7,14.6,0.47992,0.139441,0.144707,1.36E-27
1.7,14.7,0.477591,0.139086,0.145324,1.51E-27
1.7,14.8,0.475272,0.138736,0.145937,1.86E-27
1.7,14.9,0.472965,0.138389,0.146546,2.03E-27
1.7,15,0.470668,0.138046,0.147151,3.08E-21
1.7,15.1,0.468382,0.137707,0.147753,2.00E-21
1.7,15.2,0.466106,0.137371,0.148351,1.28E-21
1.7,15.3,0.463841,0.137039,0.148945,8.04E-22
1.7,15.4,0.461585,0.13671,0.149536,4.98E-22
1.7,15.5,0.45934,0.136384,0.150124,2.67E-18
1.7,15.6,0.457104,0.136062,0.150708,5.30E-18
1.7,15.7,0.454878,0.135743,0.151289,1.05E-15
1.7,15.8,0.452662,0.135428,0.151866,1.00E-15
1.7,15.9,0.450455,0.135115,0.152441,1.87E-15
1.7,16,0.448258,0.134806,0.153012,5.04E-17
1.7,16.1,0.44607,0.134499,0.153579,1.08E-19
1.7,16.2,-1.39698,0.330359,0.270832,3.90E-28
1.7,16.3,0.44172,0.133895,0.154706,1.34E-20
1.7,16.4,0.439559,0.133598,0.155264,9.51E-24
1.7,16.5,0.437406,0.133303,0.15582,1.65E-27
1.7,16.6,0.435262,0.133011,0.156372,1.66E-20
1.7,16.7,0.433127,0.132721,0.156922,6.58E-20
1.7,16.8,0.430999,0.132435,0.157469,2.05E-19
1.7,16.9,0.428881,0.132151,0.158013,2.86E-26
1.7,17,0.42677,0.13187,0.158554,7.88E-27
1.7,17.1,0.424668,0.131591,0.159093,8.05E-27
1.7,17.2,-1.4154,0.314966,0.278982,1.83E-24
1.7,17.3,-1.41705,0.313514,0.279748,6.45E-16
1.7,17.4,-1.41868,0.312078,0.280506,6.64E-20
1.7,17.5,-1.42027,0.310657,0.281255,7.17E-23
1.7,17.6,-1.42183,0.309251,0.281997,2.48E-16
1.7,17.7,0.412217,0.12997,0.162267,1.13E-22
1.7,17.8,0.410169,0.129708,0.162787,1.13E-27
1.7,17.9,0.408127,0.129449,0.163304,2.35E-16
1.7,18,0.406093,0.129191,0.163819,1.77E-19
1.7,18.1,0.404067,0.128936,0.164332,1.42E-21
1.7,18.2,0.402047,0.128683,0.164842,2.49E-22
1.7,18.3,0.400035,0.128432,0.16535,8.81E-19
1.7,18.4,0.398029,0.128183,0.165855,1.64E-18
1.7,18.5,0.39603,0.127937,0.166358,3.00E-18
1.7,18.6,0.394038,0.127692,0.166859,5.36E-18
1.7,18.7,0.392053,0.127449,0.167358,9.40E-18
1.7,18.8,0.390074,0.127208,0.167854,2.23E-16
1.7,18.9,0.388102,0.12697,0.168348,1.46E-25
1.7,19,0.386136,0.126733,0.16884,1.22E-27
1.7,19.1,0.384177,0.126498,0.16933,3.56E-27
1.7,19.2,0.382224,0.126265,0.169817,1.28E-27
1.7,19.3,0.380278,0.126034,0.170303,5.68E-28
1.7,19.4,0.378337,0.125804,0.170786,1.26E-15
1.7,19.5,0.376403,0.125577,0.171267,1.37E-15
1.7,19.6,0.374475,0.125351,0.171747,1.03E-29
1.7,19.7,0.372553,0.125127,0.172224,5.91E-23
1.7,19.8,0.370637,0.124904,0.172699,7.87E-23
1.7,19.9,0.368726,0.124684,0.173172,1.04E-22
1.7,20,0.366822,0.124465,0.173644,1.37E-22
1.8,3.8,0.92132,0.457718,-0.05565,0.000493
1.8,3.9,0.91226,0.460226,-0.0546,3.21E-05
1.8,4,0.91545,0.419187,-0.03856,1.29E-14
1.8,4.1,0.914649,0.389172,-0.02748,3.35E-21
1.8,4.2,0.910157,0.366209,-0.01864,3.31E-15
1.8,4.3,0.903557,0.347387,-0.01099,1.12E-21
1.8,4.4,0.895775,0.331675,-0.00422,2.16E-16
1.8,4.5,0.88742,0.318415,0.001814,8.56E-23
1.8,4.6,0.878871,0.307102,0.00724,4.14E-15
1.8,4.7,0.870348,0.297339,0.012152,1.15E-17
1.8,4.8,0.861971,0.288819,0.016633,2.85E-19
1.8,4.9,0.853803,0.281305,0.02075,3.34E-14
1.8,5,0.916723,0.533178,-0.10364,5.52E-19
1.8,5.1,0.838186,0.268602,0.028098,1.31E-13
1.8,5.2,0.830742,0.263159,0.03141,3.88E-15
1.8,5.3,0.823531,0.258198,0.034523,2.50E-13
1.8,5.4,0.816544,0.253649,0.037461,1.88E-16
1.8,5.5,0.809768,0.249453,0.040244,2.09E-19
1.8,5.6,0.937392,0.534972,-0.11624,7.05E-15
1.8,5.7,0.941128,0.53482,-0.11816,1.30E-20
1.8,5.8,0.944924,0.534573,-0.12003,3.24E-16
1.8,5.9,0.948776,0.534239,-0.12188,1.20E-15
1.8,6,0.952679,0.533827,-0.12369,5.32E-17
1.8,6.1,0.772884,0.229603,0.054489,5.85E-23
1.8,6.2,0.767269,0.226942,0.056548,1.64E-24
1.8,6.3,0.761783,0.224419,0.058538,3.75E-26
1.8,6.4,0.756418,0.222022,0.060462,3.82E-19
1.8,6.5,0.751168,0.219739,0.062327,4.03E-20
1.8,6.6,0.746026,0.217561,0.064135,3.95E-21
1.8,6.7,0.740988,0.215479,0.065891,3.57E-22
1.8,6.8,0.736048,0.213487,0.067599,5.34E-18
1.8,6.9,0.7312,0.211576,0.069261,7.73E-19
1.8,7,0.726441,0.209741,0.07088,1.05E-19
1.8,7.1,0.721766,0.207978,0.072459,1.33E-20
1.8,7.2,0.717171,0.20628,0.074,1.58E-21
1.8,7.3,-1.00649,0.523313,0.145278,3.59E-19
1.8,7.4,-1.01079,0.522208,0.14683,7.01E-16
1.8,7.5,-1.0151,0.52107,0.148372,4.07E-23
1.8,7.6,-1.01943,0.519899,0.149903,4.79E-24
1.8,7.7,-1.02377,0.518698,0.151424,2.83E-28
1.8,7.8,0.691106,0.19726,0.082554,2.34E-18
1.8,7.9,0.686985,0.195921,0.08388,2.11E-19
1.8,8,0.682921,0.194623,0.08518,8.48E-17
1.8,8.1,0.678913,0.193362,0.086457,1.66E-15
1.8,8.2,0.674958,0.192137,0.08771,9.42E-18
1.8,8.3,0.671054,0.190947,0.088941,3.64E-19
1.8,8.4,0.667199,0.189789,0.090152,6.88E-21
1.8,8.5,0.663392,0.188662,0.091342,2.09E-21
1.8,8.6,0.659631,0.187564,0.092513,6.01E-22
1.8,8.7,0.655915,0.186495,0.093665,1.64E-22
1.8,8.8,0.652242,0.185452,0.094799,4.20E-23
1.8,8.9,0.648611,0.184435,0.095916,3.84E-19
1.8,9,0.64502,0.183442,0.097016,4.75E-19
1.8,9.1,0.641468,0.182472,0.098101,5.71E-19
1.8,9.2,0.637954,0.181525,0.099169,4.85E-21
1.8,9.3,0.634477,0.1806,0.100223,1.85E-16
1.8,9.4,0.631036,0.179695,0.101262,4.72E-18
1.8,9.5,0.62763,0.17881,0.102288,5.15E-26
1.8,9.6,0.624258,0.177944,0.103299,2.14E-21
1.8,9.7,-1.11194,0.48937,0.180383,1.17E-20
1.8,9.8,-1.11637,0.487679,0.181778,5.15E-22
1.8,9.9,-1.12079,0.48597,0.183169,4.86E-23
1.8,10,-1.1252,0.484244,0.184556,1.42E-22
1.8,10.1,-1.12961,0.482499,0.185939,7.13E-23
1.8,10.2,-1.13402,0.480737,0.187319,1.21E-21
1.8,10.3,0.601524,0.172357,0.110036,3.54E-21
1.8,10.4,0.598391,0.17162,0.110953,6.13E-18
1.8,10.5,0.595285,0.170897,0.11186,4.36E-24
1.8,10.6,0.592205,0.170187,0.112757,7.53E-20
1.8,10.7,0.589151,0.169489,0.113644,4.22E-17
1.8,10.8,0.586121,0.168804,0.114522,2.32E-24
1.8,10.9,0.583116,0.168131,0.11539,1.25E-15
1.8,11,0.580134,0.16747,0.11625,4.26E-18
1.8,11.1,0.577175,0.16682,0.1171,1.13E-21
1.8,11.2,0.574239,0.166181,0.117942,3.47E-23
1.8,11.3,0.571325,0.165552,0.118776,3.04E-28
1.8,11.4,0.568433,0.164934,0.119601,2.62E-15
1.8,11.5,0.565562,0.164326,0.120418,8.50E-16
1.8,11.6,0.562711,0.163727,0.121228,2.48E-16
1.8,11.7,0.559881,0.163138,0.12203,6.39E-17
1.8,11.8,0.557071,0.162558,0.122825,1.43E-17
1.8,11.9,0.55428,0.161987,0.123612,2.66E-18
1.8,12,0.551509,0.161425,0.124392,3.09E-25
1.8,12.1,0.548756,0.160871,0.125166,7.61E-24
1.8,12.2,0.546021,0.160325,0.125932,1.35E-22
1.8,12.3,0.543304,0.159787,0.126692,1.82E-21
1.8,12.4,0.540605,0.159257,0.127445,5.83E-26
1.8,12.5,0.537923,0.158735,0.128192,2.58E-25
1.8,12.6,0.535258,0.15822,0.128933,1.00E-20
1.8,12.7,0.53261,0.157712,0.129668,1.09E-21
1.8,12.8,0.529978,0.157211,0.130396,7.24E-23
1.8,12.9,0.527363,0.156717,0.131119,2.08E-24
1.8,13,0.524763,0.15623,0.131836,9.65E-27
1.8,13.1,0.522178,0.155749,0.132548,5.79E-28
1.8,13.2,-1.25934,0.42203,0.226825,2.93E-20
1.8,13.3,-1.26314,0.419966,0.228061,5.81E-19
1.8,13.4,-1.2669,0.417902,0.229291,3.92E-21
1.8,13.5,-1.27062,0.415839,0.230513,2.22E-19
1.8,13.6,-1.27431,0.413776,0.231728,2.95E-18
1.8,13.7,0.506981,0.152993,0.136704,1.31E-18
1.8,13.8,0.504497,0.152554,0.137379,1.20E-18
1.8,13.9,0.502027,0.15212,0.138049,9.04E-19
1.8,14,0.49957,0.151692,0.138714,5.72E-19
1.8,14.1,0.497126,0.151269,0.139375,4.10E-17
1.8,14.2,0.494696,0.150851,0.140031,7.67E-27
1.8,14.3,0.492277,0.150437,0.140682,8.75E-27
1.8,14.4,0.489871,0.150029,0.141329,1.01E-26
1.8,14.5,0.487478,0.149626,0.141972,1.17E-26
1.8,14.6,0.485096,0.149227,0.14261,1.28E-26
1.8,14.7,0.482727,0.148832,0.143245,1.46E-26
1.8,14.8,0.480369,0.148443,0.143875,9.54E-26
1.8,14.9,0.478022,0.148057,0.144501,1.65E-21
1.8,15,0.475687,0.147676,0.145123,3.95E-22
1.8,15.1,0.473363,0.147299,0.145741,4.85E-26
1.8,15.2,0.47105,0.146926,0.146355,3.33E-17
1.8,15.3,0.468748,0.146557,0.146965,4.44E-17
1.8,15.4,0.466456,0.146193,0.147571,5.90E-17
1.8,15.5,0.464175,0.145832,0.148174,7.82E-17
1.8,15.6,0.461905,0.145475,0.148773,1.03E-16
1.8,15.7,0.459644,0.145122,0.149369,1.36E-16
1.8,15.8,0.457394,0.144772,0.149961,1.79E-16
1.8,15.9,0.455154,0.144426,0.15055,9.25E-20
1.8,16,0.452924,0.144084,0.151135,1.94E-22
1.8,16.1,0.450703,0.143745,0.151716,5.28E-21
1.8,16.2,0.448492,0.143409,0.152295,4.89E-21
1.8,16.3,0.44629,0.143077,0.15287,6.09E-20
1.8,16.4,0.444097,0.142748,0.153442,2.10E-23
1.8,16.5,0.441914,0.142423,0.15401,3.40E-23
1.8,16.6,0.43974,0.1421,0.154576,5.40E-23
1.8,16.7,0.437574,0.141781,0.155138,8.39E-23
1.8,16.8,0.435418,0.141465,0.155698,1.28E-22
1.8,16.9,0.43327,0.141152,0.156254,1.92E-22
1.8,17,0.431131,0.140841,0.156807,1.24E-19
1.8,17.1,0.429,0.140534,0.157358,1.55E-19
1.8,17.2,0.426878,0.14023,0.157905,3.69E-20
1.8,17.3,0.424764,0.139928,0.15845,1.26E-19
1.8,17.4,0.422658,0.139629,0.158991,1.67E-19
1.8,17.5,0.42056,0.139333,0.15953,1.51E-18
1.8,17.6,0.41847,0.13904,0.160067,3.30E-23
1.8,17.7,0.416388,0.138749,0.1606,3.93E-21
